,links,titles,text,date,time
0,https://truecrimedaily.com/2022/10/28/philadelphia-former-sheriff-samir-ahmad-accused-selling-guns-used-roxborough-scrimmage-shooting/,"Former Philly deputy accused of selling guns, including one used in deadly high school shooting","'PHILADELPHIA (TCD) -- A 29-year-old man faces federal charges after he allegedly sold guns, including one that was used in a fatal high school shooting, while employed as a law enforcement official.', ""In a statement, the U.S. Attorney's Office for the Eastern District of Pennsylvania announced Samir Ahmad was charged with firearms trafficking and selling firearms to a person unlawfully in the United States. He reportedly worked at the Philadelphia Sheriff's Office as a deputy when the sales allegedly occurred."", 'Ahmad allegedly sold a confidential informant two semi-automatic pistols and ammunition. The informant reportedly told Ahmad he was not in the U.S. legally and worried he could ""get deported"" if he got caught.', 'Ahmad allegedly told the man, ""You don\'t got to worry about none of that.""', 'He reportedly made $3,000 as a result of the sale.', ""The Philadelphia Sheriff's Office terminated Ahmad's employment Oct. 19, and he was taken into custody by federal agents."", 'According to a statement from the Sheriff\'s Office, Ahmad was hired in February 2018 ""under a previous administration.""', 'One of the guns Ahmad allegedly sold was reportedly used in a shooting that killed 14-year-old Nicholas Elizalde on Sept. 27 as he and a group of other students were walking after a football scrimmage. Philadelphia Police said at the time the suspects ""ambushed"" the group of students. Four students were injured.', ""The U.S. Attorney's Office says Ahmad could face up to 15 years in prison if he is convicted."", 'MORE:', ""Former Philadelphia Sheriff’s Deputy Arrested and Charged With Trafficking Firearms - U.S. Attorney's Office for the Eastern District of Pennsylvania14-year-old student killed, 4 injured in shooting after Philadelphia high school football scrimmage, 9/28/2022 - TCD"", 'TRUE CRIME DAILY: THE PODCAST covers high-profile and under-the-radar cases every week. Subscribe to our YouTube page for podcasts, exclusive videos, and more, and don’t forget to follow us on TikTok.', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",10/28/2022,2:38 pm
35,https://truecrimedaily.com/2019/12/27/philadelphia-woman-stabbed-to-death-in-front-of-6-kids-on-christmas-morning/,Philadelphia woman stabbed to death in front of 6 kids on Christmas morning,"'PHILADELPHIA (WNEP) -- A Philadelphia woman was stabbed to death in front of six children who lived with her in the early hours of Christmas Day, police said.', 'The 33-year-old man believed by authorities to be her current or former husband was standing over the bleeding woman on a street near their home when police arrived, Philadelphia Police Chief Inspector Scott Small said in remarks recorded by CNN affiliate WPVI.', 'The 35-year-old woman was rushed to a hospital where she was pronounced dead. The man was taken into custody.', ""Six children, ages 8 to 16, were in the family home where police believe the altercation began, and they witnessed most of the incident, Small said. The woman's 14-year-old son had multiple stab wounds to his thigh and was bleeding heavily, WPVI reported. He was in stable condition and being operated on early Wednesday morning, Small said."", 'One child hid the alleged weapon -- a bloodied, 10-inch butcher knife -- in an upstairs bedroom hoping to stop any further altercations, Small said.', 'WPVI reports the suspect has been identified as 33-year-old Josue Quino. He has been charged with Murder, Attempt to Commit Murder, Terroristic Threats, Aggravated Assault, Simple Assault, Corruption of Minors, Endangering Welfare of Children, Recklessly Endangering Another Person and Possessing Instruments of Crime.', 'MORE: Philadelphia Woman Fatally Stabbed in Front of Children on Christmas Morning, Police Say - WNEP', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",12/27/2019,3:40 pm
36,https://truecrimedaily.com/2019/11/10/14-year-old-girl-charged-in-beating-death-of-philadelphia-animal-rescuer/,14-year-old girl charged in beating death of Philadelphia animal rescuer,"'PHILADELPHIA (WGN) -- Authorities say a 14-year-old girl has been charged with murder in the beating death of a well-known animal rescuer in his Philadelphia home.', 'Court documents indicate the teenager is also charged with robbery, evidence tampering and other counts in the Nov. 4 death of 59-year-old Albert Chernoff.', 'The Philadelphia Inquirer reports that Chernoff was pronounced dead at the scene after he was found partially tied to a bed with a head wound and slashing injuries on his chest early Tuesday, November 5.', 'Chernoff\'s one-man cat rescue operation was featured on the NATGeoTV reality show ""Rescue Ink.""', 'MORE: 14-year-old girl charged in beating death of Philadelphia animal rescuer - WGN', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",11/10/2019,12:20 pm
37,https://truecrimedaily.com/2019/08/15/philadelphia-shooting-standoff-that-left-6-officers-wounded-ends-with-suspects-arrest/,Philadelphia shooting standoff that left 6 officers wounded ends with suspect’s arrest,"'PHILADELPHIA -- (WPIX) -- A suspect has been arrested after he barricaded himself for hours in a North Philadelphia home in a shooting standoff that left six officers wounded, police said.', '""Suspect is in custody. SWAT is still clearing the house,"" Philadelphia Police Sgt. Eric Gripp tweeted early Thursday.', 'The shooting started at 4:30 p.m. Wednesday and was followed by a standoff that lasted nearly eight hours.', 'Two officers and three others who had been trapped inside the row house were evacuated by a SWAT team a few hours before the standoff ended, Philadelphia Police Commissioner Richard Ross Jr. told reporters.', '""They were able to use stealth to do it,"" he said, adding he didn\'t think the shooter was aware of the rescue mission.', ""FULL STORY: Philadelphia shooting standoff that left 6 officers wounded ends with suspect's arrest - WPIX"", 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",08/15/2019,2:45 am
38,https://truecrimedaily.com/2019/07/12/philadelphia-crowd-beats-man-to-death-after-he-stole-car-with-3-kids-inside-police/,Philadelphia crowd beats man to death after he stole car with 3 kids inside: Police,"'PHILADELPHIA (WXIN) -- In an act of mob justice, a man was beaten to death after he tried to steal a car with three children inside, Philadelphia police say.', ""The man, 54, drove off with the car while the children's mother and father were in a store Thursday night, police said. The parents chased down the vehicle by foot and pulled the carjacker out when he got stalled in traffic."", 'The thief assaulted the father and fled, but a large crowd stopped the suspect and beat him, police said.', 'The suspect was pronounced dead at Temple University Hospital.', 'Police are investigating and had not made any arrests Friday afternoon.', 'MORE: Philadelphia police say crowd beat man to death after he stole car with 3 kids inside - WXIN', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",07/12/2019,3:57 pm
39,https://truecrimedaily.com/2019/05/15/5-year-old-boy-brings-22-bags-of-crack-cocaine-to-preschool-police/,5-year-old boy brings 22 bags of crack cocaine to preschool: Police,"'PHILADELPHIA (WITI) -- A 5-year-old boy brought nearly two dozen Ziploc bags of crack cocaine to his preschool.', ""Police say a teacher's aide at the Saint Cyprian Children's Center Preschool in Philadelphia, noticed that the child was acting strangely and suspected that a bag he had brought in was full of illegal drugs."", ""The teacher's aide immediately told an administrator, who called police."", 'When police arrived they found the boy with a clear plastic bag containing 22 purple Ziploc bags of crack cocaine.', 'Police are now trying to figure out where the drugs came from and how the boy was able to get his hands on them.', 'MORE: 5-year-old boy brings crack cocaine to preschool - WITI', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",05/15/2019,3:37 pm
40,https://truecrimedaily.com/2019/05/05/police-looking-for-mother-of-baby-girl-who-was-abandoned-in-philadelphia/,Police looking for mother of baby girl who was abandoned in Philadelphia,"'PHILADELPHIA (WGHP) -- Police in Philadelphia are trying to identify a baby who was believed to have been abandoned.', 'The baby girl was dropped off by her mother at about 7:30 a.m. Saturday in an area of Philadelphia, according to police.', 'Police said the mother asked a witness if she could watch her baby briefly. After 20 minutes, the mother did not return, and the witness contacted police.', 'Police said the baby, believed to be about 1 and a half years old, is safe at an area hospital for observation.', 'Police want to identify the child and find the mother. Anyone with any information can call 911 or Philadelphia police.', 'MORE: Police looking for mother of baby girl who was abandoned in Philadelphia - WGHP', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",05/05/2019,8:32 am
41,https://truecrimedaily.com/2019/04/15/d-a-officer-excused-after-mistakenly-using-gun-instead-of-taser-to-shoot-unarmed-inmate-in-cell/,D.A.: Officer 'excused' after mistakenly using gun instead of Taser to shoot unarmed inmate in cell,"""BUCKS COUNTY, Pa. (WNEP) -- A small-town Pennsylvania police officer will not face charges after shooting an unarmed man during a struggle because the officer honestly believed at the time he was using his Taser, not his service weapon, the Bucks County District Attorney's Office said in a statement."", ""District Attorney Matthew Weintraub said the March 3 shooting was “was neither justified, nor criminal, but was excused,” according to the statement posted on the DA's office website."", ""“Weintraub said the law excuses the shooting officer's conduct from criminal prosecution because of his 'honest but mistaken' belief he was deploying his Taser at the time he discharged his service weapon,” the statement said."", 'The wounded man, Brian Riling, was hospitalized in critical condition for several days after being shot in the stomach but has since been released, the statement said.', ""The New Hope officer, who was not identified because he wasn't charged, was placed on paid administrative leave and retired from the department April 10, the statement said."", ""The investigation conducted by detectives employed by the DA's office was partly based on a video shot inside a holding cell in the police station in New Hope, a town of 2,500 people about 40 miles north of Philadelphia."", ""Riling was in police custody after being charged March 3 with intimidation and retaliation against a victim, simple assault and related offenses stemming from an incident on the same day, the district attorney's statement said. He was also charged with burglarizing the same victim's home in mid-February, the statement said."", ""The video shows Riling removing his belt inside the cell at an officer's direction when a white, rectangular object falls from his pants to the floor. Riling puts his foot on the object. The DA's statement said the object was “consistent with a drug baggie.”"", ""The video shows the officer pushing Riling onto a concrete bench but Riling resists and the men struggle. The DA's statement said Riling threw the object into the toilet, but the toilet is not visible in the video."", ""A second officer entered the cell to help the first officer. While holding his service weapon in his right hand, the second officer yells “Taser” and shoots Riling in the stomach, the video shows. The two officers leave the cell for a moment. The DA's statement says Riling flushes the toilet during this time, but the toilet can't be seen."", ""The first officer comes back into the cell and at first orders Riling to get onto the seat. But Riling lies on the floor, saying, “I don't want to die, dude,” and “Why'd you shoot me? Are you kidding me?” Later he asks, “What the expletive is wrong with that guy?”"", ""The officer who shot Riling was aware of Riling's “criminal episodes” before the shooting and heard Riling make violent threats during a phone call with the “previously mentioned victim,” the statement said."", 'The statement mentions a section of the Pennsylvania Crimes Code which says a person has a defense to a criminal charge if he makes a mistake for which there is “a reasonable explanation or excuse.”', ""The DA's statement said the officer violated a department policy by wearing the Taser on his right side, in front of his firearm, instead of on the “non-dominant side, in what is known as a cross-draw position.”"", ""That policy violation didn't constitute a violation of law, though, the statement concludes."", ""MORE: DA: Police Officer 'Excused' After Mistakenly Using Gun Instead of Taser to Shoot Unarmed Inmate in Cell - WNEP"", 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",04/15/2019,10:10 am
42,https://truecrimedaily.com/2019/04/13/homeless-vet-in-gofundme-scam-involving-n-j-couple-gets-probation/,Homeless vet in GoFundMe scam involving N.J. couple gets probation,"""MOUNT HOLLY, N.J. (WPIX) -- The homeless veteran who admitted to conspiring with a New Jersey couple in a GoFundMe scam that raised more than $400,000 was sentenced Friday to five years' probation."", 'Johnny Bobbitt pleaded guilty last month in state court to conspiracy to commit theft by deception. Conditions of his sentence include inpatient drug treatment and cooperation with prosecutors against his co-defendants. If he violates those conditions, he will be sentenced to five years in prison with no possibility of parole for at least 18 months.', 'Bobbitt made no statement in court.', ""Prosecutors contend Bobbitt, Katelyn McClure and McClure's then-boyfriend, Mark D'Amico, made up a story in 2017 about Bobbitt giving $20 to help McClure when her car ran out of gas in Philadelphia."", 'The trio gained widespread recognition, and more than 14,000 donors contributed through GoFundMe, ostensibly to help Bobbitt. But it was all a scam, Burlington County prosecutors said, intended to enrich the three co-conspirators.', 'GoFundMe has said it refunded the donations.', 'Authorities began investigating last year after Bobbitt sued the couple for allegedly not giving him the money.', 'The couple claimed the cash would be donated to Bobbitt, but New Jersey authorities said the three split the money and spent lavishly, including on a BMW, designer bags, and trips to Las Vegas and elsewhere.', 'MORE: Homeless vet in GoFundMe scam involving N.J. couple gets probation - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",04/13/2019,9:57 am
43,https://truecrimedaily.com/2019/03/28/pennsylvania-man-gets-death-for-killing-dismembering-14-year-old-girl-as-part-of-fantasy-with-her-mother/,"Pennsylvania man gets death for killing, dismembering 14-year-old girl as part of fantasy with her mother","""BUCKS COUNTY, Pa. (KTLA) -- A man who killed and dismembered his girlfriend's 14-year-old daughter as part of a rape-murder fantasy he shared with the teenager's mother was sentenced Thursday to death."", 'Jacob Sullivan, 46, had pleaded guilty to first-degree murder and related charges for killing Grace Packer in 2016.', 'After deliberating over parts of three days, a suburban Philadelphia jury imposed the death penalty. Sullivan had no reaction as the verdict was read. Pennsylvania has a moratorium on the death penalty, but juries can still impose the sentence.', ""“The butchery in this case was beyond my ability to describe,” Bucks County Judge Diane Gibbons told jurors, thanking them for their service. Imposing the jury's sentence on Sullivan, she declared: “You have no soul.”"", ""District Attorney Matthew Weintraub had asked the jury to send Sullivan to death row, reminding them that Grace's life “ended in a house of horrors that became a hell on Earth.”"", ""The defense asked for a life sentence, insisting that Grace's mother, Sara Packer, masterminded the gruesome plot and controlled Sullivan. Sara Packer, who testified last week and admitted to jurors she wanted her daughter dead and took part in the plot, is due to plead guilty to first-degree murder in exchange for a life sentence."", 'Sullivan and Sara Packer took Grace to a sweltering attic and gave her what they intended to be a lethal overdose of medicine, authorities say. The couple bound her hands and feet with zip ties and stuffed a ball gag in her mouth, and Sullivan sexually assaulted her as Sara Packer watched.', 'The couple left Grace in the attic to die, but she managed to escape some of her bindings and spit the gag out, prosecutors say. Sullivan and Sara Packer returned to the vacant house 12 hours later, and Sullivan strangled her.', ""Sara Packer and Sullivan stored Grace's body in cat litter for months, then hacked it up and dumped it in a remote area where hunters found it in October 2016, authorities said."", ""Sara Packer and her husband at the time, David Packer, adopted Grace and Grace's younger brother in 2007. The couple cared for dozens of foster children before David Packer was sent to prison for sexually assaulting Grace and a 15-year-old foster daughter."", 'MORE: Pennsylvania man gets death for killing, dismembering 14-year-old girl as part of fantasy with her mother - KTLA', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",03/28/2019,8:48 am
44,https://truecrimedaily.com/2019/03/20/grace-packer-case-mom-testifies-i-wanted-her-to-go-away/,Grace Packer case: Mom testifies 'I wanted her to go away',"""DOYLESTOWN, Pa. (WJW) -- The mother of a girl who was raped, murdered and dismembered testified Wednesday that she helped plot the attack and carry it out, telling the teen, “I can't help you anymore. This is your life now.”"", 'Sara Packer took the witness stand at the sentencing hearing for her boyfriend, Jacob Sullivan, who pleaded guilty in the 2016 rape, murder and dismemberment of 14-year-old Grace Packer and faces a potential death sentence. She has agreed to plead guilty to first-degree murder and other offenses in exchange for a life sentence.', ""“Grace had become, for lack of a better word, a non-entity. She just didn't exist anymore. I wanted her to go away,” Packer said calmly, in a monotone. She appeared to smirk at times."", 'Her daughter had become a discipline problem — a “very difficult child” — and she wanted her dead, she said.', 'Sara Packer admitted she hated Grace, shared a rape-murder fantasy with Sullivan, watched as he sexually assaulted and strangled her in a hot attic outside Philadelphia, and helped hack up her body and dispose of it months later.', 'Bucks County District Attorney Matthew Weintraub told the jury that he agreed to a life sentence for Sara Packer in exchange for her confession and guilty plea because the physical evidence against her was weak, because it was Sullivan who raped and killed Grace, and because her crimes did not qualify for the death penalty.', 'Packer testified that she and Sullivan tried to kill Grace with an overdose of over-the-counter medicine, thinking the pills and the heat of the attic would kill her. She also admitted helping bind her daughter with zip ties and stuffing a ball gag in her mouth.', 'The couple left her to die.', 'Grace eventually managed to escape some of her bindings and spit the gag out. But she was unable to make it out of the vacant house before Sullivan and Packer returned overnight — some 12 hours later — and Sullivan strangled her as Sara Packer looked on.', ""Packer and Sullivan stored Grace's body in cat litter for months, then hacked it up and dumped it in a remote area where hunters found it in October 2016."", 'Sara Packer and her husband at the time, David Packer, adopted Grace and Josh in 2007. The couple cared for dozens of foster children before David Packer was sent to prison for sexually assaulting Grace and a 15-year-old foster daughter at their Allentown home, about an hour outside Philadelphia.', 'Sara Packer lost her job as a Northampton County adoptions supervisor in 2010 and was barred from taking in any more foster children. But child welfare authorities did not remove Grace from the home, despite evidence of abuse.', ""The Pennsylvania Department of Human Services launched an investigation after Grace's murder but its findings have not been made public."", ""MORE: Pennsylvania mom admits plotting daughter's death: 'I wanted her to go away' - WJW"", 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",03/20/2019,7:55 pm
45,https://truecrimedaily.com/2019/03/15/man-who-pleaded-guilty-to-dismembering-teen-in-rape-fantasy-could-be-put-to-death/,Man who pleaded guilty to dismembering teen in rape fantasy could be put to death,"""DOYLESTOWN, Pa. (WXIN/AP) -- A Pennsylvania jury will decide on life or death for a man who pleaded guilty to killing and dismembering his girlfriend's 14-year-old daughter in what prosecutors are calling a rape-murder fantasy he and the teen's mother shared."", ""Jacob Sullivan, 46, pleaded guilty to all charges last month in a case that raised questions about the child welfare system's failure to protect Grace Packer, who spent years in an abusive home before she was sexually violated, drugged and then, finally, strangled in the attic of a suburban Philadelphia home in 2016."", ""Prosecutors have said that Grace's adoptive mother, Sara Packer, watched Sullivan act out a rape-murder fantasy they shared. Sara Packer, a former foster parent and county adoptions supervisor, has agreed to plead guilty in exchange for a life sentence and could be called to testify at the penalty phase of Sullivan's trial, which opened Friday outside Philadelphia."", ""Sullivan's attorneys plan to argue that Sara Packer masterminded the plot against Grace."", 'Bucks County District Attorney Matthew Weintraub asked the jury to impose the death penalty, saying Sullivan committed “awful, unspeakable, heinous crimes.”', ""Sullivan's lawyer, Jack Fagan, asked jurors to sentence Sullivan to life. The jury that will decide his sentence must be unanimous in order to impose the death penalty; otherwise Sullivan will get life without parole."", ""Even if he's sentenced to death, it's unclear whether the punishment would ever be carried out. Democratic Gov. Tom Wolf declared a moratorium on capital punishment shortly after taking office in 2015. Pennsylvania last carried out an execution in 1999."", 'Packer and her husband at the time, David Packer, adopted Grace and her brother in 2007. The couple cared for dozens of foster children before David Packer was arrested in 2010 and sent to prison for sexually assaulting Grace and a 15-year-old foster daughter at their home in Allentown, about an hour north of Philadelphia. Sara Packer lost her job as a Northampton County adoptions supervisor in 2010 and was barred from taking in any more foster children.', 'MORE: Man who pleaded guilty to dismembering teen in rape fantasy could be put to death - WXIN', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",03/15/2019,9:38 am
46,https://truecrimedaily.com/2019/02/26/pennsylvania-mother-and-daughter-accused-in-murders-of-five-family-members-including-9-year-old-twins/,"Pennsylvania mother and daughter accused in murders of five family members, including 9-year-old twins","'MORRISVILLE, Penn. (WJW) -- A mother and her adult daughter are expected to be charged in connection with the deaths of five family members, Fox 29 in Philadelphia reported.', 'Shana Decree, 45, and Dominique Decree, 19, were taken into custody Monday evening.', ""James O'Malley, director of communications for the Bucks County District Attorney's office, told Fox 29 that officers went to check on the welfare of the residents in an apartment in Morrisville around 4 p.m. Monday."", ""That's when they found the bodies of Shana Decree's children, Naa'Irah Smith, 25, and Damon Decree, Jr., 13; as well as Shana Decree's sister Jamilla Campbell, 42, and Campbell's 9-year-old twin daughters Imani and Erika Allen."", 'According to Fox 29, officers found the victims in one bedroom of the two-bedroom apartment.', 'Officials said they were searching for a 17-year-old to ensure his safety. They said he was not considered a suspect in the murders.', 'Shana Decree and Dominique Decree were taken to the hospital. The Courier Times said one of the women was having seizures and the other was conscious when police found them.', 'Bucks County District Attorney Matthew Weintraub said there is an ongoing investigation into how the victims died.', 'MORE: Pennsylvania mother, adult daughter accused in murders of five family members, including 9-year-old twins - WJW', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",02/26/2019,11:03 am
47,https://truecrimedaily.com/2019/02/20/man-pleads-guilty-in-rape-murder-dismemberment-of-pennsylvania-teen/,"Man pleads guilty in rape, murder, dismemberment of Pennsylvania teen","""DOYLESTOWN, Pa. (WPIX/AP) -- A Pennsylvania man pleaded guilty on Tuesday in the rape, murder and dismemberment of a 14-year-old girl, and the victim's adoptive mother has agreed to plead guilty and serve a life sentence."", 'Jacob Sullivan, 46, pleaded guilty to all charges in the 2016 death of Grace Packer. A jury outside Philadelphia will determine a sentence of either life in prison or death.', ""Grace's adoptive mother, Sara Packer, 44, is expected to testify against Sullivan during the penalty phase of his trial. Packer is expected to plead guilty and be sentenced to life, according to her attorney, Keith Williams."", 'Prosecutors have said that Sara Packer, a former foster parent and county adoptions supervisor, watched Sullivan act out a rape-murder fantasy they shared.', 'Packer and her husband at the time, David Packer, cared for dozens of foster children before David was arrested in 2010 and sent to prison for sexually assaulting Grace and a 15-year-old foster daughter at their home in Allentown, about an hour north of Philadelphia. She lost her job as a Northampton County adoptions supervisor in 2010 and was barred from taking in any more foster children.', 'Sullivan beat and raped Grace, and she was bound, gagged and left to die in a sweltering attic, authorities have said. Returning the next day and finding Grace was still alive, Sullivan strangled her, court documents said. The couple stored her body in cat litter for months, then hacked it up and dumped it in a remote area where hunters found it in October 2016, police have said.', ""Sara Packer's trial is expected to begin next month."", 'MORE: Man pleads guilty in rape, murder and dismemberment of Pennsylvania teen - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",02/20/2019,10:05 am
48,https://truecrimedaily.com/2019/02/08/groom-forced-himself-on-teen-waitress-fought-officers-responding-to-brawl-at-wedding-police/,"Groom forced himself on teen waitress, fought officers responding to brawl at wedding: police","'BUCKS COUNTY, Penn. (KTLA/AP) -- Police in Pennsylvania say a groom forced himself on a teenage waitress at his wedding reception and then was taken from the hall in handcuffs over a drunken brawl.', 'The Philadelphia Inquirer says Matthew Aimers was arraigned Wednesday on charges of indecent assault, indecent exposure, false imprisonment of a minor and related offenses.', ""An affidavit says the waitress had spurned Aimers' advances during the reception. Police allege he followed her into a bathroom and sexually assaulted her."", ""He's also charged with simple assault, disorderly conduct and resisting arrest after police say he fought officers responding to a brawl at the reception."", 'A worker alleged Aimers punched him after he tried to stop him from bringing alcohol outside.', 'MORE: Groom Forced Himself on Teen Waitress, Fought Officers Responding to Brawl at Penn. Wedding: Police - KTLA', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",02/08/2019,9:41 am
49,https://truecrimedaily.com/2019/01/28/murder-charges-expected-in-case-of-missing-staten-island-dad-of-two/,Murder charges expected in case of missing Staten Island dad of two,"'STATEN ISLAND, N.Y. -- (WPIX) -- After an exhaustive search that spanned from Staten Island to a Philadelphia-area landfill, justice could soon be coming to the family of Michael Stewart.', 'The 40-year-old father of two was reported missing on Dec. 20 after sending his mother a text message reading ""help me.""', ""Stewart was last seen the day before at about 6:30 p.m. inside O'Neill's Bar and Restaurant, located on Forest Avenue in the Elm Park section of Staten Island."", 'A day later, Stewart was spotted on surveillance video at a local barbershop, arguing with a man police identified as Angelo Nesimi.', 'FULL STORY: Murder charges expected in case of missing Staten Island dad of two - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",01/28/2019,6:26 am
50,https://truecrimedaily.com/2019/01/10/homeless-man-in-gofundme-scam-arrested-after-missing-court/,Homeless man in GoFundMe scam arrested after missing court,"'MOUNT HOLLY, N.J. (WPIX/AP) -- A homeless veteran charged with engaging in a GoFundMe scheme has been taken into custody in Philadelphia after he failed to make a scheduled court appearance.', 'Johnny Bobbitt was due in a New Jersey court Tuesday to face charges he violated court-ordered conditions that allowed for his release from jail while awaiting trial.', ""Bobbitt's lawyer John Keesler says he expected Bobbitt to appear in court."", 'Philadelphia police say he was apprehended in the city just after 11:30 a.m. Wednesday.', ""Prosecutors say the 35-year-old conspired with Katelyn McClure and her then-boyfriend Mark D'Amico to concoct a story about Bobbitt giving McClure his last $20 for gas. Bobbit and the couple raised $400,000, which authorities say was spent on luxury items and casino trips."", 'FULL STORY: Homeless man in GoFundMe scam arrested after missing court - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",01/10/2019,12:51 pm
51,https://truecrimedaily.com/2019/01/03/beautician-arrested-over-illegal-buttocks-injection-death/,Beautician arrested over illegal buttocks injection death,"'NEW YORK CITY -- (WPIX) -— An unlicensed New York City beautician has been arrested on manslaughter charges in connection with a buttocks-enhancement procedure that left a 48-year-old Philadelphia woman dead.', 'Whalesca Castillo was arrested on Wednesday for the June death of Lesbia Ayala, who collapsed after receiving silicone injections in her buttocks and thighs. Police were called to a home in the Bronx June 17 and found Ayala in cardiac arrest.', 'She was transported to a local hospital, where she was pronounced dead. The medical examiner ruled her death a homicide...', ""Information on her lawyer wasn't immediately available."", 'FULL STORY: Beautician arrested over illegal buttocks injection death - WPIX', 'Waiting for your permission to load facebook comments.', 'Sign up to receive breaking True Crime Daily news, exclusive stories and behind-the-scenes info.', '© 2022 Telepictures Productions Inc. In partnership with          Warner Bros. Entertainment |          Privacy Policy |          Terms of Use |          Ad Choices'",01/03/2019,5:04 am
